SERIES,TS,Y,FORECAST,LOWER_BOUND,UPPER_BOUND,IS_ANOMALY,PERCENTILE,DISTANCE
,2017-02-16 00:00:00.000,267,245.653748366,-168.890489678,660.197986411,false,0.5527601435,0.1326379562
,2017-02-16 01:00:00.000,267,232.116548282,-182.427689762,646.660786326,false,0.5857996825,0.2167532651
,2017-02-16 02:00:00.000,273,211.620121108,-202.924116936,626.164359152,false,0.6485440118,0.3813925661
,2017-02-16 03:00:00.000,266,232.215253377,-182.328984667,646.759491422,false,0.5831374046,0.2099263055
,2017-02-16 04:00:00.000,264,212.414155953,-202.130082091,626.958393998,false,0.6257189565,0.3205359442
,2017-02-16 05:00:00.000,262,227.86859911,-186.675638934,642.412837154,false,0.5839778022,0.2120802909
,2017-02-16 06:00:00.000,261,163.184939496,-251.359298548,577.72917754,false,0.7283358641,0.6077877246
,2017-02-16 07:00:00.000,256,162.787362979,-251.756875065,577.331601024,false,0.7187694825,0.5791899148
,2017-02-16 08:00:00.000,238,178.158860134,-236.38537791,592.703098179,false,0.6449908058,0.3718313933
,2017-02-16 09:00:00.000,163,195.870362953,-218.673875092,610.414600997,false,0.4190811593,-0.2042446531
,2017-02-16 10:00:00.000,87,111.097605872,-303.446632173,525.641843916,false,0.4404872865,-0.1497338852
,2017-02-16 11:00:00.000,48,123.385053794,-291.159184251,537.929291838,false,0.3197436704,-0.4684157028
,2017-02-16 12:00:00.000,20,82.657906175,-331.886331869,497.20214422,false,0.3485146293,-0.3893337695
,2017-02-16 13:00:00.000,16,84.877035634,-329.667202411,499.421273678,false,0.3343338561,-0.4279772107
,2017-02-16 14:00:00.000,12,56.486817986,-358.057420058,471.03105603,false,0.3911107745,-0.2764251409
,2017-02-16 15:00:00.000,5,75.742635,-338.801603045,490.286873044,false,0.3301245122,-0.4395693765
,2017-02-16 16:00:00.000,6,32.633951127,-381.910286918,447.178189171,false,0.4342776547,-0.1654938255
,2017-02-16 17:00:00.000,9,25.693916985,-388.85032106,440.238155029,false,0.4586918028,-0.1037300163
,2017-02-16 18:00:00.000,9,55.728723962,-358.815514082,470.272962006,false,0.3857721262,-0.290355541
,2017-02-16 19:00:00.000,18,116.164493347,-298.379744698,530.708731391,false,0.270944492,-0.609958975
,2017-02-16 20:00:00.000,13,115.584779429,-298.959458615,530.129017473,false,0.2619240085,-0.6374250483
,2017-02-16 21:00:00.000,6,97.198066301,-317.346171743,511.742304345,false,0.2854684917,-0.5666720944
,2017-02-16 22:00:00.000,8,46.344976678,-368.199261366,460.889214722,false,0.4058389692,-0.2382619405
,2017-02-16 23:00:00.000,6,56.391896452,-358.152341593,470.936134496,false,0.3770958179,-0.3131171818
,2017-02-17 00:00:00.000,3,61.394504845,-353.1497332,475.938742889,false,0.3583612628,-0.3628425218
,2017-02-17 01:00:00.000,6,61.184366981,-353.359871063,475.728605026,false,0.3658383973,-0.3428958758
,2017-02-17 02:00:00.000,10,74.101190924,-340.44304712,488.645428969,false,0.3452038582,-0.3983018236
,2017-02-17 03:00:00.000,4,59.185202608,-355.359035437,473.729440652,false,0.3658364441,-0.3429010681
,2017-02-17 04:00:00.000,10,76.79525502,-337.748983024,491.339493065,false,0.339055662,-0.4150417722
,2017-02-17 05:00:00.000,8,90.091667322,-324.452570722,504.635905367,false,0.3049948375,-0.5100881953
,2017-02-17 06:00:00.000,5,78.137054765,-336.40718328,492.681292809,false,0.324753406,-0.4544474426
,2017-02-17 07:00:00.000,9,98.235198229,-316.309039815,512.779436274,false,0.2896267219,-0.5544755358
,2017-02-17 08:00:00.000,10,96.687368646,-317.856869398,511.23160669,false,0.2950661791,-0.538644236
,2017-02-17 09:00:00.000,9,123.80385841,-290.740379634,538.348096454,false,0.2378145946,-0.7133500252
,2017-02-17 10:00:00.000,6,130.474553748,-284.069684296,545.018791793,false,0.2196309357,-0.7734402596
,2017-02-17 11:00:00.000,10,108.364024174,-306.18021387,522.908262218,false,0.2705339928,-0.611198788
,2017-02-17 12:00:00.000,11,78.493040444,-336.0511976,493.037278488,false,0.3374701104,-0.4193775607
,2017-02-17 13:00:00.000,3,62.907950953,-351.636287091,477.452188997,false,0.3548546514,-0.3722465335
,2017-02-17 14:00:00.000,5,62.349627252,-352.194610792,476.893865297,false,0.3607892244,-0.356350027
,2017-02-17 15:00:00.000,17,58.315484275,-356.228753769,472.859722319,false,0.3986976161,-0.2567196099
,2017-02-17 16:00:00.000,34,53.85594551,-360.688292534,468.400183555,false,0.4509039964,-0.1233777281
,2017-02-17 17:00:00.000,53,49.054705486,-365.489532558,463.59894353,false,0.5097789493,0.02451464594
,2017-02-17 18:00:00.000,59,40.590782519,-373.953455526,455.135020563,false,0.5455349974,0.1143882787
,2017-02-17 19:00:00.000,67,37.074234818,-377.470003226,451.618472862,false,0.5737572214,0.1859479781
,2017-02-17 20:00:00.000,64,39.291252044,-375.252986,453.835490088,false,0.5610103467,0.1535313031
,2017-02-17 21:00:00.000,66,29.995188419,-384.549049626,444.539426463,false,0.5885127952,0.2237209934
,2017-02-17 22:00:00.000,65,23.424248105,-391.119989939,437.968486149,false,0.6019265138,0.2583368196
,2017-02-17 23:00:00.000,57,21.487617947,-393.056620097,436.031855991,false,0.5873218827,0.2206612128
,2017-02-18 00:00:00.000,69,19.083146658,-395.461091387,433.627384702,false,0.6217824226,0.3101654342
,2017-02-18 01:00:00.000,78,15.692687772,-398.851550273,430.236925816,false,0.6506793816,0.3871553044
,2017-02-18 02:00:00.000,104,15.643667245,-398.900570799,430.18790529,false,0.7085022782,0.5490145808
,2017-02-18 03:00:00.000,114,38.911235233,-375.633002811,453.455473277,false,0.6795978932,0.466574669
,2017-02-18 04:00:00.000,128,45.11223456,-369.432003484,459.656472605,false,0.6967356711,0.5150348637
,2017-02-18 05:00:00.000,135,18.158113728,-396.386124317,432.702351772,false,0.7660847833,0.7260135998
,2017-02-18 06:00:00.000,103,14.753898915,-399.790339129,429.29813696,false,0.7082672108,0.5483296407
,2017-02-18 07:00:00.000,82,13.003839167,-401.540398878,427.548077211,false,0.6659355562,0.428717412
,2017-02-18 08:00:00.000,79,-1.96566795,-416.509905995,412.578570094,false,0.6925500775,0.5030916388
,2017-02-18 09:00:00.000,79,7.406778287,-407.137459757,421.951016332,false,0.6717875895,0.4448546174
,2017-02-18 10:00:00.000,90,11.786958222,-402.757279822,426.331196267,false,0.6865120944,0.4859878065
,2017-02-18 11:00:00.000,94,29.824703726,-384.719534318,444.36894177,false,0.6549658164,0.3987622877
,2017-02-18 12:00:00.000,100,40.477826881,-374.066411164,455.022064925,false,0.6442526655,0.3698494483
,2017-02-18 13:00:00.000,108,18.902971846,-395.641266199,433.44720989,false,0.7100795042,0.5536169965
,2017-02-18 14:00:00.000,106,33.705023569,-380.839214475,448.249261614,false,0.6733617412,0.4492150697
,2017-02-18 15:00:00.000,102,25.091038425,-389.45319962,439.635276469,false,0.6836338711,0.4778847195
,2017-02-18 16:00:00.000,100,35.481641441,-379.062596603,450.025879485,false,0.6557508992,0.4008939537
,2017-02-18 17:00:00.000,68,72.760907637,-341.783330407,487.305145682,false,0.4881999818,-0.02958257353
,2017-02-18 18:00:00.000,67,78.963157655,-335.581080389,493.507395699,false,0.4703720041,-0.07433477352
,2017-02-18 19:00:00.000,86,94.223629274,-320.320608771,508.767867318,false,0.4796234421,-0.05109868458
,2017-02-18 20:00:00.000,102,81.132059928,-333.412178116,495.676297972,false,0.5515846185,0.1296658996
,2017-02-18 21:00:00.000,120,69.777006918,-344.767231126,484.321244963,false,0.6225054546,0.3120676768
,2017-02-18 22:00:00.000,119,63.27839934,-351.265838704,477.822637384,false,0.6354165877,0.3462340533
,2017-02-18 23:00:00.000,120,61.250785168,-353.293452877,475.795023212,false,0.6424616754,0.3650465626
,2017-02-19 00:00:00.000,129,81.90093499,-332.643303054,496.445173034,false,0.615107718,0.2926567075
,2017-02-19 01:00:00.000,133,115.180875845,-299.363362199,529.725113889,false,0.5440814615,0.1107216503
,2017-02-19 02:00:00.000,139,116.216335132,-298.327902913,530.760573176,false,0.5562899807,0.1415695268
,2017-02-19 03:00:00.000,147,124.324296769,-290.219941275,538.868534813,false,0.5560250122,0.1408986919
,2017-02-19 04:00:00.000,154,127.58167183,-286.962566214,542.125909875,false,0.5651950523,0.1641540217
,2017-02-19 05:00:00.000,168,118.022117285,-296.522120759,532.566355329,false,0.6219265942,0.3105446488
,2017-02-19 06:00:00.000,166,106.718731529,-307.825506516,521.262969573,false,0.6436948144,0.3683525532
,2017-02-19 07:00:00.000,164,111.670348789,-302.873889256,526.214586833,false,0.6274691376,0.3251576953
,2017-02-19 08:00:00.000,158,111.673247199,-302.870990845,526.217485243,false,0.6132722184,0.2878578363
,2017-02-19 09:00:00.000,157,123.390030113,-291.154207932,537.934268157,false,0.5827135471,0.2088403055
,2017-02-19 10:00:00.000,163,130.852658069,-283.691579975,545.396896114,false,0.5791627518,0.1997520597
,2017-02-19 11:00:00.000,172,107.092664196,-307.451573849,521.63690224,false,0.6566402449,0.4033109189
,2017-02-19 12:00:00.000,169,111.045901516,-303.498336529,525.59013956,false,0.640616065,0.3601059946
,2017-02-19 13:00:00.000,172,120.612277949,-293.931960095,535.156515993,false,0.6252523357,0.3193048851
,2017-02-19 14:00:00.000,156,118.683845708,-295.860392337,533.228083752,false,0.591680199,0.231869207
,2017-02-19 15:00:00.000,69,80.345800065,-334.19843798,494.890038109,false,0.4718983538,-0.07049873475
,2017-02-19 16:00:00.000,30,75.247099068,-339.297138976,489.791337112,false,0.389297962,-0.281149255
,2017-02-19 17:00:00.000,10,75.954967912,-338.589270133,490.499205956,false,0.3409688027,-0.4098205293
,2017-02-19 18:00:00.000,10,72.257718262,-342.286519782,486.801956306,false,0.3494346862,-0.3868471453
,2017-02-19 19:00:00.000,8,74.369097987,-340.175140058,488.913336031,false,0.3400254088,-0.4123937852
,2017-02-19 20:00:00.000,12,75.416641251,-339.127596794,489.960879295,false,0.3467726983,-0.3940482773
,2017-02-19 21:00:00.000,17,80.885488837,-333.658749208,495.429726881,false,0.3456979154,-0.3969615281
,2017-02-19 22:00:00.000,16,72.419507419,-342.124730625,486.963745463,false,0.3629552597,-0.3505705958
,2017-02-19 23:00:00.000,6,71.632335537,-342.911902508,486.176573581,false,0.3417044537,-0.4078158074
,2017-02-20 00:00:00.000,7,53.466446482,-361.077791562,468.010684527,false,0.3863955924,-0.2887258427
,2017-02-20 01:00:00.000,3,55.012858785,-359.531379259,469.557096829,false,0.3732759568,-0.3231892607
,2017-02-20 02:00:00.000,10,43.162475723,-371.381762321,457.706713767,false,0.4183721244,-0.2060597372
,2017-02-20 03:00:00.000,5,51.050371367,-363.493866677,465.594609412,false,0.3873852562,-0.2861405011
,2017-02-20 04:00:00.000,8,43.921640285,-370.622597759,458.465878329,false,0.4116882929,-0.2232041968
,2017-02-20 05:00:00.000,8,44.326477229,-370.217760815,458.870715273,false,0.4107097143,-0.2257197084
,2017-02-20 06:00:00.000,5,35.445178757,-379.099059287,449.989416801,false,0.4249776628,-0.1891754278
,2017-02-20 07:00:00.000,6,36.687852938,-377.856385106,451.232090982,false,0.4243868545,-0.1906833182
,2017-02-20 08:00:00.000,9,77.308727896,-337.235510148,491.852965941,false,0.3356203078,-0.4244459502
,2017-02-20 09:00:00.000,13,66.385921805,-348.15831624,480.930159849,false,0.3700499778,-0.3317209821
,2017-02-20 10:00:00.000,9,72.930574387,-341.613663658,487.474812431,false,0.3455946269,-0.3972416736
,2017-02-20 11:00:00.000,15,57.101617216,-357.442620828,471.645855261,false,0.3968132418,-0.2616043582
,2017-02-20 12:00:00.000,,77.967546195,-336.57669185,492.511784239,true,,
,2017-02-20 13:00:00.000,11,63.645134374,-350.89910367,478.189372418,false,0.3717893211,-0.3271179946
,2017-02-20 14:00:00.000,14,107.407444371,-307.136793673,521.951682415,false,0.2808223252,-0.5804003778
,2017-02-20 15:00:00.000,,117.237713281,-297.306524763,531.781951325,true,,
,2017-02-20 16:00:00.000,,94.777052337,-319.767185707,509.321290381,true,,
,2017-02-20 17:00:00.000,12,100.231402715,-314.312835329,514.77564076,false,0.2917641399,-0.5482383103
,2017-02-20 18:00:00.000,,118.179259633,-296.364978411,532.723497678,true,,
,2017-02-20 19:00:00.000,20,119.897865905,-294.64637214,534.442103949,false,0.267388798,-0.6207295308
,2017-02-20 20:00:00.000,26,93.535059221,-321.009178824,508.079297265,false,0.3373747244,-0.4196386503
,2017-02-20 21:00:00.000,29,97.915442517,-316.628795528,512.459680561,false,0.3342469862,-0.4282158573
,2017-02-20 22:00:00.000,25,71.870563132,-342.673674912,486.414801176,false,0.3854350796,-0.2912368787
,2017-02-20 23:00:00.000,41,46.343017939,-368.201220105,460.887255983,false,0.4867577092,-0.03319959829
,2017-02-21 00:00:00.000,,49.1075409,-365.436697144,463.651778944,true,,
,2017-02-21 01:00:00.000,,45.201545923,-369.342692121,459.745783967,true,,
,2017-02-21 02:00:00.000,61,49.85754134,-364.686696704,464.401779385,false,0.5275988152,0.06923524414
,2017-02-21 03:00:00.000,62,59.8506596,-354.693578445,474.394897644,false,0.5053278079,0.01335523083
,2017-02-21 04:00:00.000,,50.018426406,-364.525811638,464.56266445,true,,
,2017-02-21 05:00:00.000,,19.664581191,-394.879656854,434.208819235,true,,
,2017-02-21 06:00:00.000,105,24.864440504,-389.67979754,439.408678548,false,0.690734593,0.4979336424
,2017-02-21 07:00:00.000,,8.155291731,-406.388946313,422.699529775,true,,
,2017-02-21 08:00:00.000,,16.911038113,-397.633199932,431.455276157,true,,
,2017-02-21 09:00:00.000,69,0.68453886,-413.859699184,415.228776904,false,0.6643949453,0.4244877881
,2017-02-21 10:00:00.000,69,14.174133636,-400.370104409,428.71837168,false,0.6333233402,0.3406682815
,2017-02-21 11:00:00.000,,4.657052473,-409.887185571,419.201290517,true,,
,2017-02-21 12:00:00.000,72,-32.248868058,-446.793106103,382.295369986,false,0.7414315539,0.6477650985
,2017-02-21 13:00:00.000,,-22.308060248,-436.852298292,392.236177796,true,,
,2017-02-21 14:00:00.000,33,7.561252888,-406.982985156,422.105490932,false,0.562798099,0.1580672561
,2017-02-21 15:00:00.000,35,51.248519495,-363.295718549,465.792757539,false,0.4597901239,-0.1009624759
,2017-02-21 16:00:00.000,29,60.18211379,-354.362124254,474.726351835,false,0.4231840664,-0.193754478
,2017-02-21 17:00:00.000,29,15.403743081,-399.140494964,429.947981125,false,0.5336634993,0.08448226697
,2017-02-21 18:00:00.000,24,99.013149186,-315.531088858,513.55738723,false,0.3205702364,-0.4661048209
,2017-02-21 19:00:00.000,40,63.138592865,-351.40564518,477.682830909,false,0.4428391032,-0.1437749221
,2017-02-21 20:00:00.000,59,81.540130531,-333.004107514,496.084368575,false,0.4443077571,-0.1400562917
,2017-02-21 21:00:00.000,62,83.81294747,-330.731290574,498.357185515,false,0.4460933254,-0.1355378368
,2017-02-21 22:00:00.000,54,71.828029502,-342.716208542,486.372267547,false,0.4558965982,-0.1107769849
,2017-02-21 23:00:00.000,60,70.704593773,-343.839644271,485.248831818,false,0.4734841035,-0.06651450869
,2017-02-22 00:00:00.000,56,47.968136582,-366.576101463,462.512374626,false,0.5199017984,0.04990712029
,2017-02-22 01:00:00.000,64,58.280657984,-356.26358006,472.824896028,false,0.5141746036,0.03553794121
,2017-02-22 02:00:00.000,76,60.751580105,-353.792657939,475.295818149,false,0.5377425901,0.0947482155
,2017-02-22 03:00:00.000,87,77.964921577,-336.579316468,492.509159621,false,0.5223851549,0.05614073874
,2017-02-22 04:00:00.000,90,90.243412535,-324.300825509,504.787650579,false,0.4993966087,-0.001512478243
,2017-02-22 05:00:00.000,91,74.138670125,-340.405567919,488.682908169,false,0.5417209454,0.10477026
,2017-02-22 06:00:00.000,,92.262513926,-322.281724118,506.80675197,true,,
,2017-02-22 07:00:00.000,95,52.076272924,-362.46796512,466.620510969,false,0.605154795,0.2667126542
,2017-02-22 08:00:00.000,101,58.707858459,-355.836379585,473.252096503,false,0.6036430876,0.2627882081
,2017-02-22 09:00:00.000,111,61.576595948,-352.967642097,476.120833992,false,0.6206161113,0.3070993172
,2017-02-22 10:00:00.000,124,49.541639431,-365.002598613,464.085877475,false,0.6781950795,0.4626575633
,2017-02-22 11:00:00.000,132,58.832949514,-355.711288531,473.377187558,false,0.6753136521,0.4546338253
,2017-02-22 12:00:00.000,,18.495606669,-396.048631375,433.039844714,true,,
,2017-02-22 13:00:00.000,138,42.620142119,-371.924095925,457.164380163,false,0.7232943864,0.5926562484
,2017-02-22 14:00:00.000,152,34.16101877,-380.383219275,448.705256814,false,0.7679795522,0.7322091905
,2017-02-22 15:00:00.000,155,41.101812172,-373.442425872,455.646050216,false,0.760441203,0.7077225128
,2017-02-22 16:00:00.000,145,63.349807168,-351.194430876,477.894045212,false,0.6940436262,0.5073450311
,2017-02-22 17:00:00.000,169,35.67422805,-378.870009994,450.218466095,false,0.7962889108,0.8284385568
,2017-02-22 18:00:00.000,,34.685272192,-379.858965853,449.229510236,true,,
,2017-02-22 19:00:00.000,12,55.00267234,-359.541565704,469.546910385,false,0.3946563594,-0.2672031918
,2017-02-22 20:00:00.000,8,57.787015676,-356.757222368,472.331253721,false,0.3785243532,-0.3093586695
,2017-02-22 21:00:00.000,,64.735412345,-349.8088257,479.279650389,true,,
,2017-02-22 22:00:00.000,11,59.197108639,-355.347129406,473.741346683,false,0.3822870839,-0.299479557
,2017-02-22 23:00:00.000,15,60.938276849,-353.605961196,475.482514893,false,0.3876520063,-0.285443986
,2017-02-23 00:00:00.000,12,47.807586177,-366.736651867,462.351824221,false,0.4119640859,-0.2224955054
,2017-02-23 01:00:00.000,18,47.715792918,-366.828445126,462.260030963,false,0.4267544163,-0.1846432857
,2017-02-23 02:00:00.000,16,56.292738484,-358.251499561,470.836976528,false,0.4011526883,-0.2503646342
,2017-02-23 03:00:00.000,12,69.223905239,-345.320332805,483.768143283,false,0.361081743,-0.3555688355
,2017-02-23 04:00:00.000,15,56.025798387,-358.518439658,470.570036431,false,0.3993925966,-0.2549196056
,2017-02-23 05:00:00.000,14,85.599058738,-328.945179306,500.143296783,false,0.3281993045,-0.4448908866
,2017-02-23 06:00:00.000,11,71.629037518,-342.915200526,486.173275562,false,0.3531882081,-0.3767271069
,2017-02-23 07:00:00.000,7,89.499237484,-325.045000561,504.043475528,false,0.3041083387,-0.5126206902
,2017-02-23 08:00:00.000,9,98.665662237,-315.878575807,513.209900281,false,0.2887123768,-0.5571502849
,2017-02-23 09:00:00.000,17,73.568240497,-340.975997547,488.112478541,false,0.3626085978,-0.3514947698
,2017-02-23 10:00:00.000,14,61.721100559,-352.823137485,476.265338604,false,0.3834158054,-0.2965218134
,2017-02-23 11:00:00.000,15,72.186059467,-342.358178577,486.730297511,false,0.361169815,-0.3553336754
,2017-02-23 12:00:00.000,,68.194572098,-346.349665947,482.738810142,true,,
,2017-02-23 13:00:00.000,9,70.388725106,-344.155512938,484.932963151,false,0.3514355979,-0.3814475333
,2017-02-23 14:00:00.000,13,74.279727353,-340.264510692,488.823965397,false,0.3516868643,-0.3807702603
,2017-02-23 15:00:00.000,27,93.984771578,-320.559466466,508.529009623,false,0.3386247471,-0.4162193602
,2017-02-23 16:00:00.000,35,80.121158042,-334.423080002,494.665396087,false,0.3895980903,-0.2803667026
,2017-02-23 17:00:00.000,26,85.34468551,-329.199552534,499.888923554,false,0.356158304,-0.3687466039
,2017-02-23 18:00:00.000,33,99.441783863,-315.102454182,513.986021907,false,0.3398599325,-0.4128454291
,2017-02-23 19:00:00.000,32,107.568898843,-306.975339201,522.113136887,false,0.3193354009,-0.4695580501
,2017-02-23 20:00:00.000,41,95.785291372,-318.758946673,510.329529416,false,0.3667715742,-0.340416163
,2017-02-23 21:00:00.000,41,107.215683218,-307.328554827,521.759921262,false,0.3403747733,-0.4114405208
,2017-02-23 22:00:00.000,37,105.983756034,-308.56048201,520.527994079,false,0.3340924944,-0.4286403331
,2017-02-23 23:00:00.000,49,119.153499202,-295.390738842,533.697737246,false,0.3314514871,-0.4359086978
,2017-02-24 00:00:00.000,55,133.689534644,-280.8547034,548.233772688,false,0.3124390568,-0.4889485623
,2017-02-24 01:00:00.000,73,129.859505249,-284.684732795,544.403743294,false,0.3619300544,-0.3533045846
,2017-02-24 02:00:00.000,88,147.385547284,-267.15869076,561.929785329,false,0.3560636744,-0.3690005043
,2017-02-24 03:00:00.000,94,149.042530359,-265.501707685,563.586768404,false,0.3661699698,-0.3420145539
,2017-02-24 04:00:00.000,95,144.565376956,-269.978861088,559.109615,false,0.3790482101,-0.3079814859
,2017-02-24 05:00:00.000,99,150.798464873,-263.745773172,565.342702917,false,0.3737804796,-0.3218570938
,2017-02-24 06:00:00.000,85,128.54940578,-285.994832265,543.093643824,false,0.3933491951,-0.2706003974
,2017-02-24 07:00:00.000,62,121.696610569,-292.847627476,536.240848613,false,0.355343591,-0.3709333401
,2017-02-24 08:00:00.000,28,123.940034706,-290.604203339,538.48427275,false,0.2755418587,-0.5961369864
,2017-02-24 09:00:00.000,20,70.971039552,-343.573198492,485.515277597,false,0.375729641,-0.3167157694
,2017-02-24 10:00:00.000,21,84.030836364,-330.51340168,498.575074408,false,0.3476580409,-0.391651024
,2017-02-24 11:00:00.000,20,89.296621318,-325.247616726,503.840859363,false,0.3333853055,-0.4305843658
,2017-02-24 12:00:00.000,24,86.329212807,-328.215025237,500.873450851,false,0.3492702507,-0.3872913867
,2017-02-24 13:00:00.000,19,87.616613242,-326.927624803,502.160851286,false,0.3349231218,-0.4263590393
,2017-02-24 14:00:00.000,17,84.547871187,-329.996366857,499.092109231,false,0.3373456423,-0.4197182593
,2017-02-24 15:00:00.000,25,99.965066397,-314.579171647,514.509304442,false,0.3206771665,-0.4658060517
,2017-02-24 16:00:00.000,29,56.881365478,-357.662872566,471.425603522,false,0.431229501,-0.1732448111
,2017-02-24 17:00:00.000,16,67.99713165,-346.547106395,482.541369694,false,0.3733129593,-0.3230915379
,2017-02-24 18:00:00.000,14,63.569073207,-350.975164837,478.113311252,false,0.3790394719,-0.3080044531
,2017-02-24 19:00:00.000,22,66.303127497,-348.241110548,480.847365541,false,0.3915491225,-0.275283754
,2017-02-24 20:00:00.000,17,64.279378002,-350.264860042,478.823616046,false,0.3844641145,-0.2937771078
,2017-02-24 21:00:00.000,12,70.132623729,-344.411614315,484.676861774,false,0.3589692578,-0.3612152865
,2017-02-24 22:00:00.000,10,131.709737621,-282.834500423,546.253975665,false,0.2247464579,-0.7562606832
,2017-02-24 23:00:00.000,14,145.436512909,-269.107725135,559.980750953,false,0.2070501233,-0.8166993783
,2017-02-25 00:00:00.000,11,94.697895937,-319.846342107,509.242133981,false,0.3015078381,-0.5200687242
,2017-02-25 01:00:00.000,6,92.739601366,-321.804636678,507.28383941,false,0.2949541944,-0.5389687914
,2017-02-25 02:00:00.000,6,132.835001575,-281.709236469,547.379239619,false,0.2153169914,-0.7881072363
,2017-02-25 03:00:00.000,6,135.094721874,-279.449516171,549.638959918,false,0.211233581,-0.8021483283
,2017-02-25 04:00:00.000,4,132.78075719,-281.763480855,547.324995234,false,0.2117981994,-0.8001974642
,2017-02-25 05:00:00.000,7,141.755243027,-272.788995017,556.299481071,false,0.2012061416,-0.8373207777
,2017-02-25 06:00:00.000,5,146.936603384,-267.60763466,561.480841428,false,0.1889037683,-0.8819431768
,2017-02-25 07:00:00.000,6,161.254592918,-253.289645127,575.798830962,false,0.167348452,-0.96469639
,2017-02-25 08:00:00.000,7,116.063566267,-298.480671777,530.607804312,false,0.2489867002,-0.6776819074
,2017-02-25 09:00:00.000,3,62.478315361,-352.065922684,477.022553405,false,0.3558488708,-0.3695769319
,2017-02-25 10:00:00.000,10,70.421566342,-344.122671702,484.965804386,false,0.3536673908,-0.3754379554
,2017-02-25 11:00:00.000,,57.697839504,-356.84639854,472.242077548,true,,
,2017-02-25 12:00:00.000,8,46.036737036,-368.507501008,460.580975081,false,0.4065818454,-0.2363466498
,2017-02-25 13:00:00.000,5,26.534070666,-388.010167378,441.078308711,false,0.4467783881,-0.1338049963
,2017-02-25 14:00:00.000,,36.92609637,-377.618141675,451.470334414,true,,
,2017-02-25 15:00:00.000,,27.895833168,-386.648404876,442.440071213,true,,
,2017-02-25 16:00:00.000,8,19.066912079,-395.477325966,433.611150123,false,0.4725880108,-0.06876582477
,2017-02-25 17:00:00.000,,55.789485405,-358.754752639,470.33372345,true,,
,2017-02-25 18:00:00.000,17,43.994924175,-370.549313869,458.539162219,false,0.4333951789,-0.1677367826
,2017-02-25 19:00:00.000,14,74.753881967,-339.790356078,489.298120011,false,0.352899975,-0.3775028456
,2017-02-25 20:00:00.000,17,50.868141343,-363.676096702,465.412379387,false,0.4166603858,-0.2104444904
,2017-02-25 21:00:00.000,19,36.139454882,-378.404783163,450.683692926,false,0.4575934509,-0.1064984291
,2017-02-25 22:00:00.000,12,31.733413296,-382.810824749,446.27765134,false,0.4512054506,-0.1226163569
,2017-02-25 23:00:00.000,14,87.055608157,-327.488629887,501.599846201,false,0.3249355159,-0.4539413626
,2017-02-26 00:00:00.000,,84.562464519,-329.981773526,499.106702563,true,,
,2017-02-26 01:00:00.000,25,93.414889815,-321.12934823,507.959127859,false,0.3353798471,-0.4251056023
,2017-02-26 02:00:00.000,21,95.542645947,-319.001592097,510.086883991,false,0.3216172158,-0.4631812824
,2017-02-26 03:00:00.000,23,88.465576681,-326.078661363,503.009814725,false,0.3420849254,-0.4067796276
,2017-02-26 04:00:00.000,19,86.781528315,-327.762709729,501.325766359,false,0.3368154304,-0.4211701209
,2017-02-26 05:00:00.000,28,97.358929205,-317.18530884,511.903167249,false,0.3332445377,-0.4309715247
,2017-02-26 06:00:00.000,23,63.418614515,-351.125623529,477.962852559,false,0.4008503137,-0.2511467827
,2017-02-26 07:00:00.000,22,76.578768605,-337.96546944,491.123006649,false,0.3672548057,-0.3391329046
,2017-02-26 08:00:00.000,20,17.333548541,-397.210689503,431.877786586,false,0.5066095223,0.01656837359
,2017-02-26 09:00:00.000,20,32.692133789,-381.852104255,447.236371833,false,0.4685702518,-0.07886436992
,2017-02-26 10:00:00.000,26,22.985320271,-391.558917773,437.529558315,false,0.5074726053,0.01873213924
,2017-02-26 11:00:00.000,13,37.270968563,-377.273269481,451.815206608,false,0.4400623654,-0.1508110988
,2017-02-26 12:00:00.000,21,25.76013853,-388.784099515,440.304376574,false,0.4882018875,-0.02957779457
,2017-02-26 13:00:00.000,,25.923694506,-388.620543538,440.46793255,true,,
,2017-02-26 14:00:00.000,21,28.986115696,-385.558122349,443.53035374,false,0.4802114646,-0.04962286034
,2017-02-26 15:00:00.000,28,9.057208222,-405.487029822,423.601446267,false,0.5468487897,0.1177037181
,2017-02-26 16:00:00.000,29,21.781418254,-392.76281979,436.325656298,false,0.517888031,0.0448536795
,2017-02-26 17:00:00.000,23,33.782886538,-380.761351506,448.327124583,false,0.4732904568,-0.06700099187
,2017-02-26 18:00:00.000,29,33.725570461,-380.818667584,448.269808505,false,0.4882875405,-0.02936300098
,2017-02-26 19:00:00.000,36,41.022718609,-373.521519435,455.566956653,false,0.4875512825,-0.03120937306
,2017-02-26 20:00:00.000,46,53.740287199,-360.803950846,468.284525243,false,0.480820118,-0.04809537018
,2017-02-26 21:00:00.000,53,57.025426305,-357.51881174,471.569664349,false,0.4900224742,-0.02501255616
,2017-02-26 22:00:00.000,59,23.992583772,-390.551654272,438.536821816,false,0.5860998166,0.2175235362
,2017-02-26 23:00:00.000,59,53.23386845,-361.310369595,467.778106494,false,0.5142905156,0.03582867461
,2017-02-27 00:00:00.000,53,73.324431568,-341.219806476,487.868669612,false,0.4497516875,-0.1262887326
,2017-02-27 01:00:00.000,53,62.985729824,-351.55850822,477.529967868,false,0.4752624048,-0.06204774578
